doi,paper_title,paper_authors,first_author,paper_year,paper_journal,session_id,kingdom,phylum,class,order,family,subfamily,genus,species,tau_mean_hours,tau_sd_hours,tau_sem_hours,tau_min_hours,tau_max_hours,sample_size,sex,age_class,genotype,strain,light_condition,temperature_celsius,measurement_method,tissue_or_output,collection_locality,country,source_page,source_context,extraction_reasoning,accepted_name,gbif_key,taxonomy_note,extraction_confidence,flag_for_review,source_type,pdf_source,pdf_filename,pdf_url,notes,processed_date,calibrated_confidence,consensus_agreement,extraction_trace_id,audit_status,audit_session,audit_prior_values,pdf_path
10.1016/j.plantsci.2018.07.009,Brassica glucosinolate rhythmicity in response to light-dark entrainment cycles is cultivar-dependent,"Soengas, Pilar; Cartea, M. Elena; Velasco, Pablo; Francisco, Marta",Soengas,2018,Plant Science,20260402T051730,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,,,Brassica napus ssp. oleifera,22.0,,,,,3,,,rapeseed,commercial hybrid,LL,22,Lomb-Scargle periodogram,leaf glucosinolates - total aliphatics,,,32,"Table 2, 48h LL",Total aliphatic GLSs in rapeseed showed period close to 22h at 48h LL; P=0.037 amplitude 5.10,,,GBIF: flag_higher_rank,0.91,True,,provided,,,"High amplitude (5.10) indicates strong oscillatory behavior; aliphatic GLS levels decreased during day, increased during night; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing",2026-04-02,,,,,,,pdfs/Plant-2018-Science-a.pdf
10.1016/j.plantsci.2018.07.009,Brassica glucosinolate rhythmicity in response to light-dark entrainment cycles is cultivar-dependent,"Soengas, Pilar; Cartea, M. Elena; Velasco, Pablo; Francisco, Marta",Soengas,2018,Plant Science,20260402T051730,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,,,Brassica napus ssp. oleifera,24.0,,,,,3,,,rapeseed,commercial hybrid,LL,22,Lomb-Scargle periodogram,leaf glucosinolates - total indolics,,,32,"Table 2, 48h LL",Total indolic GLSs in rapeseed showed period 24h at 48h LL (only cultivar with significant indolic rhythmicity); P=0.015 amplitude 1.33,,,GBIF: flag_higher_rank,0.88,True,,provided,,,Unique among cultivars; indolic GLSs largely lost in other cultivars during LL conditions; light-dependent regulation; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Plant-2018-Science-a.pdf
10.1016/j.plantsci.2018.07.009,Brassica glucosinolate rhythmicity in response to light-dark entrainment cycles is cultivar-dependent,"Soengas, Pilar; Cartea, M. Elena; Velasco, Pablo; Francisco, Marta",Soengas,2018,Plant Science,20260402T051730,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,,,Brassica napus ssp. oleifera,20.0,,,,,3,,,rapeseed,commercial hybrid,LL,22,Lomb-Scargle periodogram,leaf glucosinolates - GNA (gluconapin),,,32,"Table 2, 72h LL",GNA in rapeseed showed period 20h at 72h LL; P=0.041 amplitude 0.50,,,GBIF: flag_higher_rank,0.89,True,,provided,,,Shorter period at extended LL compared to other cultivars; alkenyl GLS; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Plant-2018-Science-a.pdf
10.1016/s0197-4580(01)00344-x,"Age-related disruptions in circadian timing: evidence for ""split"" activity rhythms in the SAMP8","McAuley, J. Devin; Miller, Jonathan P.; Beck, Eric; Nagy, Z. Michael; Pang, Kevin C.H.",McAuley,2002,Neurobiology of Aging,20260402T051730,Animalia,Chordata,Mammalia,Rodentia,Muridae,,,Mus musculus,23.56,0.06,,,,10,male,,senescence-accelerated,SAMP8,DD,,"running wheel activity, chi-square periodogram",locomotor activity,,,4,"Table 1, 2-month group","Individual tau estimates for 2-month SAMP8 mice derived from chi-square periodograms in constant darkness. Mean calculated from 10 individual measurements (y21=23.4, y23=23.2, y24=23.4, y31=23.6, y33=23.6, y34=23.8, y41=23.6, y42=23.6, y43=23.8, y44=23.6). Free-running period measured in constant darkness (DD).",,,,0.95,True,,provided,,,2-month old mice; represented unsplit rhythm phenotype; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSXmain-a.pdf
10.1016/s0197-4580(01)00344-x,"Age-related disruptions in circadian timing: evidence for ""split"" activity rhythms in the SAMP8","McAuley, J. Devin; Miller, Jonathan P.; Beck, Eric; Nagy, Z. Michael; Pang, Kevin C.H.",McAuley,2002,Neurobiology of Aging,20260402T051730,Animalia,Chordata,Mammalia,Rodentia,Muridae,,,Mus musculus,23.58,0.05,,,,9,male,,senescence-accelerated,SAMP8,DD,,"running wheel activity, chi-square periodogram",locomotor activity,,,4,"Table 1, 7-month group","Individual tau estimates for 7-month SAMP8 mice derived from chi-square periodograms in constant darkness. Mean calculated from 9 individual measurements (m11=23.8, m12=23.5, m13=23.7, m21=23.4, m23=23.5, m24=23.4, m32=23.7, m42=23.6, m44=23.6). Free-running period measured in constant darkness (DD).",,,,0.95,True,,provided,,,7-month old mice; emergence of split activity rhythms (66% classified as split); showed increased daytime activity and proportional activity changes; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSXmain-a.pdf
10.1016/s0197-4580(01)00344-x,"Age-related disruptions in circadian timing: evidence for ""split"" activity rhythms in the SAMP8","McAuley, J. Devin; Miller, Jonathan P.; Beck, Eric; Nagy, Z. Michael; Pang, Kevin C.H.",McAuley,2002,Neurobiology of Aging,20260402T051730,Animalia,Chordata,Mammalia,Rodentia,Muridae,,,Mus musculus,23.69,0.06,,,,10,male,,senescence-accelerated,SAMP8,DD,,"running wheel activity, chi-square periodogram",locomotor activity,,,4,"Table 1, 12-month group","Individual tau estimates for 12-month SAMP8 mice derived from chi-square periodograms in constant darkness. Mean calculated from 10 individual measurements (o22=23.7, o23=23.8, o24=24.0, o31=23.7, o33=23.7, o34=23.7, o41=23.7, o44=23.8, o52=23.4, o53=23.4). Free-running period measured in constant darkness (DD).",,,,0.95,True,,provided,,,12-month old mice; split activity rhythms evident in 50% of animals; continued fragmentation and age-related changes in rhythm amplitude; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSXmain-a.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,28.361,,,,,80,,,non-diapause,,DD,15,eclosion rhythm analysis,eclosion,,,5,"Table 1, 1st-2nd eclosion peaks, after transfer from TC15 12:12",Free-running period calculated from slope between mean times of two eclosion peaks at constant 15°C after thermoperiodic conditioning,,,,0.95,True,,provided,,,Non-diapause pupae; first circadian cycle shows transient lengthening of tau; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,28.523,,,,,88,,,diapause,,DD,15,eclosion rhythm analysis,eclosion,,,5,"Table 1, 1st-2nd eclosion peaks, after transfer from TC15 12:12",Free-running period calculated from slope between mean times of two eclosion peaks at constant 15°C after thermoperiodic conditioning,,,,0.95,True,,provided,,,Diapause pupae; first circadian cycle shows transient lengthening of tau; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,22.579,,,,,58,,,non-diapause,,DD,15,eclosion rhythm analysis,eclosion,,,5,"Table 1, 2nd-3rd eclosion peaks, after transfer from TC15 12:12",Free-running period decreases in second cycle after transient coupling phase,,,,0.95,True,,provided,,,Second circadian cycle; tau decreases as temperature-sensitive oscillator recouples; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,20.558,,,,,83,,,diapause,,DD,15,eclosion rhythm analysis,eclosion,,,5,"Table 1, 2nd-3rd eclosion peaks, after transfer from TC15 12:12",Free-running period decreases in second cycle; diapause pupae show shorter tau than non-diapause,,,,0.95,True,,provided,,,Second circadian cycle; diapause consistently shows shorter tau than non-diapause type; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,25.006,,,,,41,,,non-diapause,,DD,15,eclosion rhythm analysis,eclosion,,,5,"Table 1, 3rd-4th eclosion peaks, after transfer from TC15 12:12",Free-running period stabilizes by third cycle near 24-25h,,,,0.95,True,,provided,,,Third circadian cycle; tau stabilizes after transient phase; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,23.867,,,,,46,,,diapause,,DD,15,eclosion rhythm analysis,eclosion,,,5,"Table 1, 3rd-4th eclosion peaks, after transfer from TC15 12:12",Free-running period stabilizes in third cycle,,,,0.95,True,,provided,,,Third circadian cycle; diapause maintains shorter tau relative to non-diapause; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,26.043,,,,,43,,,non-diapause,,DD,20,eclosion rhythm analysis,eclosion,,,5,"Table 1, 1st-2nd eclosion peaks, after transfer from TC20 12:12",Free-running period at 20°C shows less dramatic lengthening than at 15°C in first cycle,,,,0.95,True,,provided,,,First cycle at 20°C; tau lengthening is temperature-dependent; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,25.604,,,,,90,,,diapause,,DD,20,eclosion rhythm analysis,eclosion,,,5,"Table 1, 1st-2nd eclosion peaks, after transfer from TC20 12:12",Free-running period at 20°C; diapause shows shorter tau,,,,0.95,True,,provided,,,First cycle at 20°C; diapause consistently shorter than non-diapause; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,23.126,,,,,72,,,non-diapause,,DD,20,eclosion rhythm analysis,eclosion,,,5,"Table 1, 2nd-3rd eclosion peaks, after transfer from TC20 12:12",Free-running period decreases in second cycle at 20°C,,,,0.95,True,,provided,,,Second cycle at 20°C; stabilization begins; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,21.586,,,,,101,,,diapause,,DD,20,eclosion rhythm analysis,eclosion,,,5,"Table 1, 2nd-3rd eclosion peaks, after transfer from TC20 12:12",Free-running period in second cycle; diapause remains shorter,,,,0.95,True,,provided,,,Second cycle at 20°C; diapause tau distinctly shorter than non-diapause; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,24.52,,,,,84,,,non-diapause,,DD,20,eclosion rhythm analysis,eclosion,,,5,"Table 1, 3rd-4th eclosion peaks, after transfer from TC20 12:12",Free-running period stabilizes in third cycle near circadian range,,,,0.95,True,,provided,,,Third cycle at 20°C; tau approaches stable ~24-25h range; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1016/s0022-1910(01)00148-2,"Comparison of the circadian eclosion rhythm between non-diapause and diapause pupae in the onion fly, Delia antiqua: the effect of thermoperiod","Watari, Yasuhiko",Watari,2002,Journal of Insect Physiology,20260402T051730,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,Delia antiqua,24.161,,,,,61,,,diapause,,DD,20,eclosion rhythm analysis,eclosion,,,5,"Table 1, 3rd-4th eclosion peaks, after transfer from TC20 12:12",Free-running period in third cycle; converges with non-diapause type,,,,0.95,True,,provided,,,Third cycle at 20°C; both phenotypes approach similar stable tau ~24h; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/Unknown-noYear-sSmain-d.pdf
10.1073/pnas.0911006107,Ambient temperature response establishes ELF3 as a required component of the core Arabidopsis circadian clock,"Thines, Bryan; Harmon, Frank G.",Thines,2010,PNAS,20260402T051730,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,,,Arabidopsis thaliana,24.47,0.09,,,,15,,,wild-type,Columbia,LL,22,luciferase reporter,seedling (light-grown),,,2,"Figure 1A, main text: TOC1::LUC+ expression",WT period released into LL after photocycle entrainment. Stated as 24.47 ± 0.09 h (±SEM). Free-running measurement on continuous light.,,,GBIF: flag_higher_rank,0.95,True,,provided,,,Robust rhythms with RAE ≤0.6 for all individuals; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/thines-harmon-2010-ambient-temperature-response-establishes-elf3-as-a-required-component-of-the-core-arabidopsis.pdf
10.1073/pnas.0911006107,Ambient temperature response establishes ELF3 as a required component of the core Arabidopsis circadian clock,"Thines, Bryan; Harmon, Frank G.",Thines,2010,PNAS,20260402T051730,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,,,Arabidopsis thaliana,26.52,0.49,,,,15,,,wild-type,Columbia,DD,22,luciferase reporter,seedling (light-grown),,,2,"Figure 1B, main text: TOC1::LUC+ expression",WT period released into DD after photocycle entrainment. Stated as 26.52 ± 0.49 h. Free-running measurement in continuous darkness.,,,GBIF: flag_higher_rank,0.95,True,,provided,,,Robust rhythms persisted for at least 5 days with RAE ≤0.6; VALIDATION: Field 'paper_authors' is empty — extract from paper header; Family field is empty — look up genus in GBIF before writing,2026-04-02,,,,,,,pdfs/thines-harmon-2010-ambient-temperature-response-establishes-elf3-as-a-required-component-of-the-core-arabidopsis.pdf
