state,posterior,prior,likelihood,16s_fas_gb.treeLikelihood,18s_fas_gb.treeLikelihood,28s_fas_gb.treeLikelihood,coi_1_1.treeLikelihood,speciation
9155000,-389618.9086,-5217.699084,-384401.2095,-69077.51413,-62185.00153,-20876.56096,-232262.1329,-5190.429745
9156000,-389634.8684,-5219.444921,-384415.4235,-69076.88882,-62256.43021,-20884.08863,-232198.0159,-5193.037627
9157000,-389648.9074,-5221.199799,-384427.7076,-69061.35747,-62268.10325,-20900.56382,-232197.6831,-5194.499157
9158000,-389644.7635,-5221.593993,-384423.1695,-69063.06155,-62251.23145,-20896.43482,-232212.4417,-5194.99531
9159000,-389626.004,-5219.845325,-384406.1586,-69094.60512,-62163.60041,-20884.94169,-232263.0114,-5192.398682
9160000,-389618.4036,-5218.361269,-384400.0424,-69086.5122,-62245.30446,-20885.13663,-232183.0891,-5191.539338
9161000,-389642.7593,-5222.802509,-384419.9567,-69095.13571,-62284.48315,-20872.16801,-232168.1699,-5195.946804
9162000,-389620.8739,-5218.103361,-384402.7705,-69113.84346,-62203.58515,-20856.0202,-232229.3217,-5191.436703
9163000,-389614.5248,-5216.325783,-384398.199,-69090.84654,-62222.66123,-20863.77483,-232220.9164,-5189.90611
9164000,-389634.3861,-5217.387923,-384416.9982,-69077.51776,-62290.70329,-20872.50047,-232176.2767,-5190.413765
9165000,-389644.9528,-5222.704488,-384422.2483,-69106.89425,-62212.41479,-20868.88578,-232234.0535,-5192.927024
9166000,-389630.1388,-5221.565002,-384408.5738,-69087.57596,-62303.84549,-20885.22347,-232131.9289,-5191.360777
9167000,-389638.0496,-5225.444945,-384412.6047,-69090.7267,-62309.32333,-20887.90021,-232124.6545,-5194.024899
9168000,-389604.4286,-5221.796754,-384382.6319,-69077.74293,-62194.45272,-20855.6457,-232254.7905,-5190.084081
9169000,-389629.6516,-5224.473677,-384405.1779,-69120.13748,-62186.73401,-20857.26265,-232241.0438,-5193.546261
9170000,-389623.4641,-5219.436972,-384404.0272,-69097.23713,-62193.59672,-20850.81028,-232262.383,-5188.978285
9171000,-389635.8418,-5222.407951,-384413.4338,-69101.37912,-62212.23072,-20839.17841,-232260.6456,-5190.809972
9172000,-389615.0366,-5219.401779,-384395.6348,-69073.14481,-62279.12473,-20838.54021,-232204.8251,-5188.913207
9173000,-389635.5793,-5220.905384,-384414.6739,-69067.42069,-62286.52127,-20834.91963,-232225.8123,-5190.518452
9174000,-389626.963,-5221.225743,-384405.7373,-69093.37272,-62273.68989,-20838.80401,-232199.8707,-5188.381521
9175000,-389634.5046,-5219.657325,-384414.8472,-69112.03185,-62215.35421,-20845.6779,-232241.7833,-5188.361035
9176000,-389658.1805,-5226.039468,-384432.141,-69118.55577,-62227.83634,-20847.33671,-232238.4122,-5198.201128
9177000,-389645.4271,-5222.555908,-384422.8712,-69149.12772,-62135.54124,-20837.21946,-232300.9828,-5193.940012
9178000,-389642.4961,-5224.517444,-384417.9787,-69124.12946,-62234.64413,-20855.03956,-232204.1655,-5196.501719
9179000,-389640.5215,-5223.544838,-384416.9766,-69144.0366,-62193.97385,-20850.12901,-232228.8372,-5194.966527
9180000,-389632.5616,-5223.848649,-384408.713,-69116.73995,-62256.08945,-20817.17563,-232218.7079,-5195.262262
9181000,-389640.1954,-5225.100061,-384415.0953,-69105.76458,-62295.97651,-20845.05882,-232168.2954,-5197.327122
9182000,-389641.7797,-5225.757465,-384416.0222,-69135.58848,-62177.56884,-20834.97279,-232267.8921,-5197.392592
9183000,-389649.185,-5221.142067,-384428.043,-69124.83419,-62206.76816,-20833.32265,-232263.118,-5196.282788
9184000,-389646.1827,-5220.725377,-384425.4573,-69117.88521,-62177.29507,-20824.4858,-232305.7912,-5196.857585
9185000,-389634.0966,-5219.352589,-384414.744,-69144.80692,-62128.01492,-20815.69331,-232326.2288,-5194.947861
9186000,-389629.5071,-5224.581134,-384404.9259,-69139.33623,-62076.92698,-20814.85067,-232373.812,-5199.731996
9187000,-389637.9298,-5228.562736,-384409.3671,-69103.51948,-62201.30513,-20826.19123,-232278.3512,-5204.005417
9188000,-389643.8931,-5225.247057,-384418.646,-69107.938,-62167.73161,-20836.20706,-232306.7693,-5201.181336
9189000,-389658.7754,-5229.151253,-384429.6242,-69110.4714,-62239.88753,-20864.53098,-232214.7343,-5203.679096
9190000,-389630.9203,-5225.727943,-384405.1924,-69134.72979,-62140.45424,-20844.07623,-232285.9321,-5200.618128
9191000,-389640.2081,-5228.790362,-384411.4177,-69123.24554,-62285.43239,-20857.51298,-232145.2268,-5201.654026
9192000,-389624.0648,-5228.737402,-384395.3274,-69139.1284,-62127.86563,-20814.41856,-232313.9148,-5203.523822
9193000,-389614.2293,-5227.689578,-384386.5397,-69144.74357,-62101.15157,-20831.67156,-232308.9731,-5202.509264
9194000,-389637.7385,-5228.251575,-384409.4869,-69141.64576,-62122.89555,-20840.55418,-232304.3914,-5202.072106
9195000,-389652.6474,-5225.10468,-384427.5427,-69133.51532,-62188.31063,-20848.30814,-232257.4086,-5198.559354
9196000,-389642.3482,-5223.670802,-384418.6774,-69150.03355,-61989.56626,-20811.3723,-232467.7053,-5198.665289
9197000,-389659.1878,-5228.944285,-384430.2435,-69148.59398,-62083.51597,-20830.56314,-232367.5704,-5204.049322
9198000,-389662.3931,-5229.969533,-384432.4235,-69151.48632,-62071.57375,-20823.28267,-232386.0808,-5204.565169
9199000,-389676.2534,-5230.068186,-384446.1852,-69125.33724,-62168.39886,-20824.49309,-232327.956,-5204.144751
9200000,-389676.6776,-5225.349992,-384451.3276,-69120.31752,-62227.15281,-20819.15076,-232284.7065,-5200.308129
9201000,-389652.0714,-5223.809545,-384428.2618,-69103.91767,-62262.00116,-20829.28196,-232233.061,-5198.315136
9202000,-389663.1647,-5223.365871,-384439.7989,-69103.65936,-62216.72648,-20802.92284,-232316.4902,-5197.648736
9203000,-389683.5968,-5230.641488,-384452.9554,-69117.11697,-62242.79582,-20827.74001,-232265.3026,-5205.813955
9204000,-389678.8236,-5225.958978,-384452.8646,-69105.76498,-62218.18679,-20800.20218,-232328.7107,-5201.112055
9205000,-389673.3377,-5227.702081,-384445.6356,-69129.86501,-62161.65276,-20795.54666,-232358.5712,-5202.757699
9206000,-389672.6653,-5231.752968,-384440.9123,-69082.36186,-62169.54123,-20799.74242,-232389.2668,-5204.013204
9207000,-389690.9152,-5234.406346,-384456.5089,-69037.79834,-62315.81548,-20829.22732,-232273.6678,-5208.431026
9208000,-389675.2954,-5231.718594,-384443.5768,-69057.93691,-62187.8302,-20814.19358,-232383.6161,-5205.103834
9209000,-389671.6712,-5226.870286,-384444.8009,-69077.98233,-62131.46403,-20817.38561,-232417.9689,-5201.184542
9210000,-389654.7826,-5225.981442,-384428.8011,-69067.16113,-62205.63295,-20820.90166,-232335.1054,-5199.266707
9211000,-389676.2554,-5227.681887,-384448.5735,-69052.98016,-62246.40115,-20852.7848,-232296.4074,-5200.83042
9212000,-389645.3095,-5222.178499,-384423.131,-69062.29638,-62210.33522,-20828.66985,-232321.8295,-5196.224038
9213000,-389662.2693,-5223.98429,-384438.285,-69075.64862,-62232.45107,-20833.89554,-232296.2897,-5199.747885
9214000,-389662.6887,-5224.115759,-384438.573,-69066.02688,-62292.77406,-20846.24885,-232233.5232,-5199.353198
9215000,-389694.4944,-5224.136305,-384470.3581,-69054.59809,-62198.24423,-20842.59012,-232374.9256,-5198.783912
9216000,-389688.8157,-5225.490491,-384463.3252,-69038.87398,-62282.70616,-20829.35844,-232312.3866,-5200.657472
9217000,-389677.9877,-5221.750725,-384456.237,-69019.70125,-62344.64234,-20839.7782,-232252.1152,-5197.042557
9218000,-389667.8489,-5223.635576,-384444.2133,-69042.89839,-62259.83641,-20810.51464,-232330.9639,-5198.990618
9219000,-389664.4753,-5222.443952,-384442.0313,-69033.85638,-62383.69286,-20809.55808,-232214.924,-5196.952812
9220000,-389682.0298,-5230.576452,-384451.4534,-69034.25218,-62343.94541,-20783.16675,-232290.089,-5203.876613
9221000,-389658.7516,-5224.000007,-384434.7516,-69082.6317,-62302.6542,-20779.05229,-232270.4134,-5199.958794
9222000,-389645.1011,-5220.889305,-384424.2118,-69090.94567,-62258.44366,-20790.66629,-232284.1562,-5196.637572
9223000,-389646.5399,-5228.531725,-384418.0082,-69101.61312,-62249.38369,-20801.19453,-232265.8169,-5202.452441
9224000,-389660.3185,-5230.265105,-384430.0534,-69092.98509,-62190.8353,-20799.56684,-232346.6661,-5203.86828
9225000,-389665.9747,-5221.796678,-384444.178,-69105.44641,-62063.12955,-20793.40337,-232482.1986,-5196.593552
9226000,-389673.2333,-5221.586069,-384451.6472,-69055.61648,-62191.30327,-20831.98779,-232372.7397,-5197.661584
9227000,-389667.4677,-5222.638906,-384444.8288,-69085.45885,-62169.40657,-20828.1053,-232361.858,-5198.684101
9228000,-389664.2048,-5219.031563,-384445.1732,-69067.41662,-62199.90611,-20820.67535,-232357.1751,-5194.051244
9229000,-389651.4092,-5224.396362,-384427.0128,-69051.39295,-62277.72391,-20829.98317,-232267.9128,-5198.349711
9230000,-389639.4528,-5218.558628,-384420.8941,-69063.07168,-62167.53678,-20817.72621,-232372.5595,-5193.627665
9231000,-389638.0943,-5226.267946,-384411.8263,-69064.40372,-62206.49935,-20844.11322,-232296.81,-5198.739757
9232000,-389628.8102,-5224.439702,-384404.3705,-69041.82689,-62204.04809,-20827.39954,-232331.096,-5198.208048
9233000,-389640.5545,-5223.930508,-384416.624,-69012.84138,-62195.5738,-20838.37755,-232369.8313,-5198.446182
9234000,-389626.3535,-5221.634076,-384404.7195,-69004.48746,-62169.92267,-20845.06151,-232385.2478,-5195.84155
9235000,-389644.1406,-5226.378284,-384417.7623,-68990.90943,-62207.36976,-20839.05343,-232380.4297,-5200.623427
9236000,-389649.3177,-5224.556146,-384424.7615,-69017.19913,-62265.358,-20845.15121,-232297.0532,-5199.540413
9237000,-389630.4811,-5223.951386,-384406.5297,-69031.60655,-62172.11487,-20834.20287,-232368.6054,-5198.95705
9238000,-389637.4984,-5223.580974,-384413.9175,-69025.59247,-62172.34501,-20836.31248,-232379.6675,-5198.70334
9239000,-389645.8266,-5229.691954,-384416.1347,-69048.03415,-62120.80959,-20818.6418,-232428.6492,-5203.196364
9240000,-389633.7244,-5222.66729,-384411.0571,-69047.78062,-62177.69053,-20839.74646,-232345.8395,-5197.758718
9241000,-389639.276,-5223.373234,-384415.9028,-69073.26051,-62048.76461,-20798.74324,-232495.1344,-5197.183679
9242000,-389641.9535,-5220.034172,-384421.9193,-69050.81212,-62243.92942,-20839.80433,-232287.3734,-5194.416784
9243000,-389632.7403,-5226.561159,-384406.1792,-69080.85929,-62151.78565,-20816.90903,-232356.6252,-5200.96065
9244000,-389643.1351,-5223.282346,-384419.8528,-69089.03753,-62205.25086,-20815.90508,-232309.6593,-5198.360676
9245000,-389643.7246,-5221.98435,-384421.7402,-69085.92086,-62191.78706,-20827.54534,-232316.487,-5196.92764
9246000,-389650.3612,-5221.20115,-384429.1601,-69068.74839,-62225.83256,-20824.77812,-232309.801,-5195.816595
9247000,-389644.0475,-5217.892088,-384426.1554,-69093.81441,-62233.57181,-20829.00505,-232269.7641,-5191.380072
9248000,-389638.9894,-5220.330002,-384418.6594,-69078.19697,-62230.67209,-20835.08452,-232274.7058,-5195.09149
9249000,-389642.896,-5219.032682,-384423.8634,-69058.85783,-62273.70213,-20844.33131,-232246.9721,-5193.938266
9250000,-389649.3023,-5217.76272,-384431.5396,-69048.57993,-62274.07546,-20822.49517,-232286.389,-5192.64091
9251000,-389630.8577,-5216.965262,-384413.8924,-69025.41595,-62346.5259,-20831.15212,-232210.7984,-5191.261654
9252000,-389634.4294,-5215.733014,-384418.6964,-69059.33487,-62232.26335,-20805.11742,-232321.9807,-5191.250276
9253000,-389637.4456,-5221.708694,-384415.7369,-69041.08199,-62262.2459,-20815.16882,-232297.2402,-5196.387565
9254000,-389647.8419,-5218.503476,-384429.3384,-69045.51244,-62234.60198,-20813.45642,-232335.7676,-5192.706547
9255000,-389643.3379,-5227.705157,-384415.6327,-69033.8066,-62337.70709,-20833.00714,-232211.1119,-5199.689914
9256000,-389658.5792,-5220.835625,-384437.7435,-69050.02149,-62340.15382,-20820.99716,-232226.5711,-5196.221985
9257000,-389647.3587,-5219.09357,-384428.2651,-69061.24706,-62269.01897,-20813.65023,-232284.3489,-5195.198731
9258000,-389637.6562,-5220.767924,-384416.8883,-69056.20749,-62225.72479,-20800.6405,-232334.3155,-5196.261438
9259000,-389628.8122,-5216.276152,-384412.536,-69079.76097,-62164.21164,-20776.68912,-232391.8743,-5191.936508
9260000,-389632.5638,-5214.35929,-384418.2045,-69085.88166,-62193.72795,-20803.20627,-232335.3886,-5188.707339
9261000,-389631.9583,-5215.996615,-384415.9617,-69031.52172,-62388.55209,-20823.29494,-232172.5929,-5190.946677
9262000,-389645.0061,-5216.456845,-384428.5493,-69068.41947,-62342.84213,-20791.73453,-232225.5532,-5191.154114
9263000,-389638.3318,-5217.217789,-384421.114,-69080.80584,-62200.28798,-20775.77288,-232364.2473,-5191.955166
9264000,-389645.2321,-5220.698253,-384424.5338,-69066.58605,-62368.95965,-20818.44853,-232170.5396,-5195.12593
9265000,-389642.9354,-5217.255005,-384425.6804,-69081.85594,-62341.54069,-20789.26441,-232213.0193,-5192.979147
9266000,-389652.06,-5218.964901,-384433.0951,-69083.53184,-62246.41375,-20792.7325,-232310.417,-5193.679675
9267000,-389661.8612,-5218.976944,-384442.8842,-69090.52722,-62215.68569,-20798.45468,-232338.2166,-5193.346567
9268000,-389644.406,-5219.129601,-384425.2764,-69089.04778,-62155.25442,-20800.10648,-232380.8678,-5194.870624
9269000,-389638.3255,-5219.891509,-384418.434,-69062.38113,-62222.14033,-20828.14292,-232305.7696,-5195.547341
9270000,-389617.702,-5218.197433,-384399.5046,-69052.83231,-62155.21461,-20835.956,-232355.5017,-5192.73355
9271000,-389622.2148,-5221.028082,-384401.1867,-69097.17683,-62073.11705,-20816.50126,-232414.3916,-5196.329574
9272000,-389611.4615,-5224.879018,-384386.5825,-69101.39608,-62120.54937,-20822.86164,-232341.7754,-5197.954218
9273000,-389608.5582,-5219.969695,-384388.5885,-69070.60248,-62240.69224,-20843.85311,-232233.4407,-5195.524152
9274000,-389608.877,-5218.151595,-384390.7254,-69057.386,-62268.30106,-20853.68245,-232211.3559,-5193.719233
9275000,-389615.8022,-5216.221329,-384399.5808,-69080.04716,-62078.82184,-20811.71497,-232428.9969,-5190.330121
9276000,-389621.9155,-5220.037333,-384401.8782,-69087.37787,-62184.21801,-20846.44536,-232283.837,-5194.568734
9277000,-389627.6796,-5214.755752,-384412.9239,-69074.20586,-62199.71097,-20846.37046,-232292.6366,-5190.414189
9278000,-389634.037,-5213.579038,-384420.458,-69109.36219,-62167.92927,-20853.6794,-232289.4871,-5187.871266
9279000,-389634.37,-5215.620279,-384418.7498,-69076.34228,-62197.90654,-20830.29952,-232314.2014,-5191.346655
9280000,-389637.1399,-5216.507485,-384420.6325,-69069.21759,-62283.95665,-20857.51232,-232209.9459,-5191.933965
9281000,-389654.6364,-5221.289832,-384433.3466,-69067.8479,-62167.57693,-20831.77168,-232366.1501,-5196.082939
9282000,-389645.7652,-5218.705426,-384427.0598,-69057.29795,-62227.90742,-20850.52999,-232291.3244,-5194.38728
9283000,-389654.0928,-5217.867525,-384436.2252,-69069.12324,-62143.76795,-20833.35699,-232389.9771,-5193.086573
9284000,-389635.6832,-5223.924937,-384411.7583,-69041.04128,-62189.57796,-20834.38198,-232346.7571,-5196.469137
9285000,-389627.1958,-5219.846756,-384407.349,-69039.47619,-62277.84819,-20847.6466,-232242.378,-5195.145506
9286000,-389615.0414,-5218.557489,-384396.4839,-69029.16155,-62217.26146,-20819.00763,-232331.0533,-5192.382535
9287000,-389632.9297,-5226.88512,-384406.0446,-69031.32276,-62231.65457,-20812.29894,-232330.7684,-5197.426236
9288000,-389620.6784,-5217.753791,-384402.9247,-69000.1885,-62383.52218,-20824.89638,-232194.3176,-5192.589166
9289000,-389609.5509,-5217.318778,-384392.2322,-69020.19302,-62240.8144,-20775.18454,-232356.0402,-5192.260418
9290000,-389619.8288,-5214.926632,-384404.9022,-68991.50848,-62356.85158,-20816.31312,-232240.229,-5190.022243
9291000,-389642.7182,-5216.410304,-384426.3079,-69024.01084,-62236.97898,-20791.18704,-232374.1311,-5191.881394
9292000,-389651.4565,-5223.432466,-384428.024,-69039.12131,-62195.58911,-20797.2869,-232396.0267,-5196.431243
9293000,-389658.4942,-5217.953252,-384440.541,-69045.98178,-62274.41937,-20853.6445,-232266.4953,-5194.189308
9294000,-389663.602,-5220.605798,-384442.9962,-69057.9981,-62244.5865,-20836.38793,-232304.0237,-5194.020762
9295000,-389668.3738,-5230.295912,-384438.0779,-69057.76538,-62150.06094,-20800.68268,-232429.5689,-5203.847728
9296000,-389636.6488,-5219.665204,-384416.9836,-69061.33109,-62292.27375,-20821.83141,-232241.5473,-5194.730714
9297000,-389640.7644,-5223.685317,-384417.0791,-69037.25447,-62215.80596,-20788.7542,-232375.2645,-5199.319433
9298000,-389623.8878,-5225.652283,-384398.2355,-69058.75337,-62141.69352,-20769.66505,-232428.1236,-5201.975017
9299000,-389640.2073,-5221.991126,-384418.2162,-69040.28306,-62308.29055,-20795.57408,-232274.0685,-5197.416038
9300000,-389633.3434,-5218.474822,-384414.8686,-69056.60611,-62222.40885,-20761.14585,-232374.7078,-5194.135095
9301000,-389641.3412,-5216.409839,-384424.9313,-69066.47179,-62147.51207,-20793.11596,-232417.8315,-5193.052241
9302000,-389640.4759,-5215.278127,-384425.1978,-69017.14525,-62334.90235,-20838.24158,-232234.9086,-5191.835538
9303000,-389632.2225,-5215.695241,-384416.5273,-69026.50126,-62259.55099,-20813.9611,-232316.5139,-5190.951579
9304000,-389620.1945,-5219.53993,-384400.6546,-69009.94348,-62267.80977,-20804.12721,-232318.7741,-5194.100513
9305000,-389636.0656,-5214.947709,-384421.1179,-69072.35677,-62083.75435,-20786.17269,-232478.8341,-5190.651665
9306000,-389631.3199,-5216.883012,-384414.4369,-69043.69737,-62155.28652,-20787.24163,-232428.2114,-5191.487699
9307000,-389616.1257,-5216.673805,-384399.4519,-69026.30835,-62177.17476,-20789.83839,-232406.1304,-5192.001709
9308000,-389616.9374,-5221.121265,-384395.8161,-69026.15702,-62166.76169,-20777.37844,-232425.519,-5194.823511
9309000,-389604.3688,-5215.038257,-384389.3305,-69000.05541,-62205.76294,-20798.05491,-232385.4572,-5191.073585
9310000,-389609.4538,-5217.333577,-384392.1202,-68997.02427,-62264.2925,-20819.21869,-232311.5848,-5191.398359
9311000,-389586.9474,-5218.943731,-384368.0037,-68994.65903,-62242.09422,-20820.42337,-232310.827,-5193.821336
9312000,-389576.4382,-5218.667995,-384357.7702,-68991.51781,-62218.43372,-20799.15429,-232348.6644,-5193.286375
9313000,-389571.7761,-5217.05225,-384354.7238,-68991.25798,-62235.06825,-20808.49962,-232319.898,-5192.30289
9314000,-389566.0842,-5218.268014,-384347.8161,-68993.78215,-62199.41464,-20816.40125,-232338.2181,-5192.322835
9315000,-389583.0641,-5221.832728,-384361.2313,-68971.4394,-62272.25481,-20846.79713,-232270.74,-5197.228232
9316000,-389565.8804,-5223.354939,-384342.5255,-68985.61277,-62258.75648,-20837.86513,-232260.2911,-5197.837184
9317000,-389583.3542,-5217.351542,-384366.0027,-68979.65949,-62351.50714,-20848.67627,-232186.1598,-5193.541441
9318000,-389568.3189,-5218.026956,-384350.292,-68975.79082,-62344.78995,-20845.02522,-232184.686,-5193.121962
9319000,-389572.4528,-5222.645583,-384349.8072,-69008.64869,-62199.23452,-20816.47074,-232325.4533,-5194.819536
9320000,-389585.7574,-5219.365942,-384366.3914,-68987.5697,-62307.84903,-20834.4935,-232236.4792,-5195.51764
9321000,-389579.8666,-5220.02056,-384359.8461,-69014.69778,-62218.19177,-20814.08097,-232312.8755,-5196.174434
9322000,-389584.345,-5220.958105,-384363.3869,-68994.54539,-62194.88361,-20803.58886,-232370.3691,-5197.018211
9323000,-389595.212,-5222.252429,-384372.9596,-69000.65369,-62201.87861,-20792.64087,-232377.7864,-5193.409735
