Higher taxonomic group,Order,Family,Genus,Species,Chromosome number (female),Chromosome number (male),"Predicted ploidy (1,2,3,4)","Sexual system (hermaphrodite,monoecy,dioecy,gynodioecy,androdioecy,gynomonoecy,andromonoecy,polygamodioecy,polygamomonoecy,apomictic,other)","Karyotype (ZO,ZW,XY,XO,WO,homomorphic,complex XY,complex ZW)","Genotypic (male heterogametic,female heterogametic,GSD,polygenic)","Haplodiploidy (arrhenotoky,paternal genome elimination,other)","Environmental (TSD,TSD Ia,TSD Ib,TSD II,size,density,pH,ESD_other)","Polyfactorial (yes,no)","Molecular basis (dosage,Y dominant,W dominant)",entry initials,entry name,entry email,"notes, comments",source: Chromosome number (female),source: Chromosome number (male),"source: Predicted ploidy (1,2,3,4)","source: Sexual system (hermaphrodite,monoecy,dioecy,gynodioecy,androdioecy,gynomonoecy,andromonoecy,polygamodioecy,polygamomonoecy,apomictic,other)","source: Karyotype (ZO,ZW,XY,XO,WO,homomorphic,complex XY,complex ZW)","source: Genotypic (male heterogametic,female heterogametic,GSD,polygenic)","source: Haplodiploidy (arrhenotoky,paternal genome elimination,other)","source: Environmental (TSD,TSD Ia,TSD Ib,TSD II,size,density,pH,ESD_other)","source: Polyfactorial (yes,no)","source: Molecular basis (dosage,Y dominant,W dominant)"
Reptilia,Squamata,Elapidae,Rhinoplocephalus,Rhinoplocephalus boschmai,36,36,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae.,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Rhinoplocephalus,Rhinoplocephalus nigrescens,40,40,,gonochorous,complex ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae. ZW1W2,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Rhinoplocephalus,Rhinoplocephalus nigrostriatus,36,36,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae.,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Simoselaps,Simoselaps bertholdi,38,38,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae.,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Simoselaps,Simoselaps warro,38,38,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae.,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Suta,Suta dwyeri,30,30,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae. Suta (Unechis) dwyeri,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Suta,Suta flagellum,30,30,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae. Suta (Unechis) flagellum,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Suta,Suta gouldii,30,30,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae. Suta (Unechis) gouldii,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Suta,Suta monachus,30,30,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae. Suta (Unechis) monachus,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Suta,Suta nigriceps,30,30,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae. Suta nigriceps (Unechis nigriceps),"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Suta,Suta punctata,30,30,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae. Suta (Denisonia) punctata,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Suta,Suta suta,30,30,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae.,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Elapidae,Tropidechis,Tropidechis carinatus,34,34,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Formerly Hydrophiidae.,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Mengden G.A. (1982) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,,,
Reptilia,Squamata,Eublepharidae,Coleonyx,Coleonyx brevis,,,,gonochorous,homomorphic,,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,,,,"Viets B.E., Ewert M.A., Talent L.G., Nelson C.E. (1994) Sex-determining mechanisms in squamate reptiles. The Journal of Experimental Zoology 270: 45-56.","Viets B.E., Ewert M.A., Talent L.G., Nelson C.E. (1994) Sex-determining mechanisms in squamate reptiles. The Journal of Experimental Zoology 270: 45-56.",,,,,
Reptilia,Squamata,Eublepharidae,Coleonyx,Coleonyx elegans,,,,gonochorous,,GSD,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,,,,"Bragg, W.K., J.D. Fawcett, T.B. Bragg, and B.E. Viets. (2000) Nest-site selection in two eublepharid gecko species with temperature-dependent sex determination and one with genotypic sex determination. Biological Journal of the Linnean Society 69: 319-332.",,"Bragg, W.K., J.D. Fawcett, T.B. Bragg, and B.E. Viets. (2000) Nest-site selection in two eublepharid gecko species with temperature-dependent sex determination and one with genotypic sex determination. Biological Journal of the Linnean Society 69: 319-332.",,,,
Reptilia,Squamata,Eublepharidae,Coleonyx,Coleonyx mitratus,,,,gonochorous,,GSD,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,,,,"Kratochvil, L., L. Kubicka, E. Landova. (2008) Does the mechanism of sex determination constrain the potential for sex manipulation? A test in geckos with contrasting sex-determining systems. Naturwissenschaften 95 :209-215.",,"Kratochvil, L., L. Kubicka, E. Landova. (2008) Does the mechanism of sex determination constrain the potential for sex manipulation? A test in geckos with contrasting sex-determining systems. Naturwissenschaften 95 :209-215.",,,,
Reptilia,Squamata,Eublepharidae,Coleonyx,Coleonyx variegatus,32,32,,gonochorous,homomorphic,,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,"Porter C.A., Haiduk M.W., Queiroz K.D. (1994) Evolution and phylogenetic significance of ribosomal gene location in chromosomes of squamate reptiles. Copeia 1994: 302-313.","Porter C.A., Haiduk M.W., Queiroz K.D. (1994) Evolution and phylogenetic significance of ribosomal gene location in chromosomes of squamate reptiles. Copeia 1994: 302-313.",,"Viets B.E., Ewert M.A., Talent L.G., Nelson C.E. (1994) Sex-determining mechanisms in squamate reptiles. The Journal of Experimental Zoology 270: 45-56.","Viets B.E., Ewert M.A., Talent L.G., Nelson C.E. (1994) Sex-determining mechanisms in squamate reptiles. The Journal of Experimental Zoology 270: 45-56.",,,,,
Reptilia,Squamata,Eublepharidae,Eublepharis,Eublepharis macularius,38,38,,gonochorous,,,,TSD II,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,"de Smet W.H.O. (1978) Chromosomes of 22 species of Chelonia (Reptilia). Acta Zoologica et Pathologica Antverpiensia, 15-34.","de Smet W.H.O. (1978) Chromosomes of 22 species of Chelonia (Reptilia). Acta Zoologica et Pathologica Antverpiensia, 15-34.",,"Viets B.E., Ewert M.A., Talent L.G., Nelson C.E. (1994) Sex-determining mechanisms in squamate reptiles. The Journal of Experimental Zoology 270: 45-56.",,,,"Viets B.E., Ewert M.A., Talent L.G., Nelson C.E. (1994) Sex-determining mechanisms in squamate reptiles. The Journal of Experimental Zoology 270: 45-56.",,
Reptilia,Squamata,Eublepharidae,Hemitheconyx,Hemitheconyx caudicinctus,,,,gonochorous,,,,TSD II,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,,,,"Viets B.E., Ewert M.A., Talent L.G., Nelson C.E. (1994) Sex-determining mechanisms in squamate reptiles. The Journal of Experimental Zoology 270: 45-56.",,,,"Viets B.E., Ewert M.A., Talent L.G., Nelson C.E. (1994) Sex-determining mechanisms in squamate reptiles. The Journal of Experimental Zoology 270: 45-56.",,
Reptilia,Squamata,Gekkonidae,Christinus,Christinus marmoratus,32,32,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,Christinus (Phyllodactylus) marmoratus,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,"King, M., Rofe R. (1976) Karyotypic variation in australian gekko Phyllodactylus marmoratus (Gray) (Gekkonidae, Reptilia). Chromosoma 54: 75-87.","King, M., Rofe R. (1976) Karyotypic variation in australian gekko Phyllodactylus marmoratus (Gray) (Gekkonidae, Reptilia). Chromosoma 54: 75-87.","King, M., Rofe R. (1976) Karyotypic variation in australian gekko Phyllodactylus marmoratus (Gray) (Gekkonidae, Reptilia). Chromosoma 54: 75-87.",,,,
Reptilia,Squamata,Gekkonidae,Gehyra,Gehyra australis,40,40,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,"King M. (1982) Karyotypic evolution in Gehyra (Gekkonidae, Reptilia) .2. A new species from the alligator rivers region in northern Australia. Australian Journal of Zoology 30: 93-101.","King M. (1982) Karyotypic evolution in Gehyra (Gekkonidae, Reptilia) .2. A new species from the alligator rivers region in northern Australia. Australian Journal of Zoology 30: 93-101.",,"King M. (1983) Karyotypic evolution in Gehyra (Gekkonidae, Reptilia) .3. The Gehyra australis complex. Australian Journal of Zoology 31: 723-741.","King M. (1983) Karyotypic evolution in Gehyra (Gekkonidae, Reptilia) .3. The Gehyra australis complex. Australian Journal of Zoology 31: 723-741.","King M. (1983) Karyotypic evolution in Gehyra (Gekkonidae, Reptilia) .3. The Gehyra australis complex. Australian Journal of Zoology 31: 723-741.",,,,
Reptilia,Squamata,Gekkonidae,Gehyra,Gehyra nana,44,44,,gonochorous,,GSD,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,"Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.","Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.",,"Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.",,"Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.",,,,
Reptilia,Squamata,Gekkonidae,Gehyra,Gehyra purpurascens,40,40,,gonochorous,,GSD,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,"King M. (1984) Karyotypic evolution in Gehyra (Gekkonidae, Reptilia) .4. Chromosome change and speciation. Genetica 64: 101-114.","King M. (1984) Karyotypic evolution in Gehyra (Gekkonidae, Reptilia) .4. Chromosome change and speciation. Genetica 64: 101-114.",,"Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.",,"Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.",,,,
Reptilia,Squamata,Gekkonidae,Gehyra,Gehyra variegata,,,,apomictic,,,,,,,SPO,Sarah Otto,otto@zoology.ubc.ca,parthenogenic,,,,"Bogart JP. 1980. Evolutionary implications of polyploidy in amphibians and reptiles. In Polyploidy: Biological Relevance, ed. WH Lewis, pp. 341-78. Plenum Press, New York",,,,,,
Reptilia,Squamata,Gekkonidae,Gekko,Gekko gekko,38,38,,gonochorous,XY,male heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,"Wu G., Zhao E. (1984) Studies on karyotypes of Gekko gecko and Gekko subpalmatus. Acta Herpetologica Sinica 3: 61-64.","Wu G., Zhao E. (1984) Studies on karyotypes of Gekko gecko and Gekko subpalmatus. Acta Herpetologica Sinica 3: 61-64.",,"Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.","Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.","Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia). In: Cytogenetics of Amphibians and Reptiles, pp. 205-219. Birkhauser Verlag Basel.",,,,
Reptilia,Squamata,Gekkonidae,Gekko,Gekko hokouensis,38,38,,gonochorous,ZW,female heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,"Shibaike Y. et al. (2009). Chromosome Evolution in the Lizard Genus Gekko (Gekkonidae, Squamata, Reptilia) in the East Asian Islands. Cytogenetic and Genome Research 127: 182-190.","Shibaike Y. et al. (2009). Chromosome Evolution in the Lizard Genus Gekko (Gekkonidae, Squamata, Reptilia) in the East Asian Islands. Cytogenetic and Genome Research 127: 182-190.","Shibaike Y. et al. (2009). Chromosome Evolution in the Lizard Genus Gekko (Gekkonidae, Squamata, Reptilia) in the East Asian Islands. Cytogenetic and Genome Research 127: 182-190.",,,,
Reptilia,Squamata,Gekkonidae,Gekko,Gekko japonicus,38,38,,gonochorous,XY,male heterogametic,,TSD II,yes,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,Chen J. et al. (1986) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,Chen J. et al. (1986) ex Olmo E. (2005) Rate of chromosome changes and speciation in reptiles. Genetica 125: 185-203.,,"Yoshida and Msahiro (1974) ex Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia), Pages 205-219, Cytogenetics of Amphibians and Reptiles, Birkhauser Verlag Basel.","Yoshida and Msahiro (1974) ex Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia), Pages 205-219, Cytogenetics of Amphibians and Reptiles, Birkhauser Verlag Basel.","Yoshida and Msahiro (1974) ex Moritz C. (1990) Patterns and process of sex chromosome evolution in gekkonid lizards (Sauria: Reptilia), Pages 205-219, Cytogenetics of Amphibians and Reptiles, Birkhauser Verlag Basel.",,"Tokunaga S (1985). Temperature-dependent sex determination in Gekko japonicus (Gekkonidae, Reptilia).  27:117-120.","Valenzuela N, et al. (2003). Pattern does not equal process: exactly when is sex environmentally determined? Am Nat 161:676-683.",
Reptilia,Squamata,Gekkonidae,Gonatodes,Gonatodes ceciliae,22,22,,gonochorous,XY,male heterogametic,,,,,NV,Nicole Valenzuela,nvalenzu@iastate.edu,,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.",,"McBee, K., Bickham J.W., Dixon, J.R. (1987) Male Heterogamety and Chromosomal Variation in Caribbean Geckos. Journal of Herpetology 21: 68-71.","McBee, K., Bickham J.W., Dixon, J.R. (1987) Male Heterogamety and Chromosomal Variation in Caribbean Geckos. Journal of Herpetology 21: 68-71.","McBee, K., Bickham J.W., Dixon, J.R. (1987) Male Heterogamety and Chromosomal Variation in Caribbean Geckos. Journal of Herpetology 21: 68-71.",,,,
