Order,Suborder,Family,Genus,species,Reproductive.mode,B.chromosomes,Ploidy.level,Sex.chromosome.system,Meioformula,Diploid.number,Notes,Citation,Sex.Chromosome.System,,
Coleoptera,Polyphaga,Curculionidae,Tychius,Tychius stephensi     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Tylotus,Tylotus chrysops as O. chrysops  ,Sexual diplodiploidy,,,,2n=22M ,22,  ,"Lachowska, Rozek, and Holecova (2008)",unreported,,
Coleoptera,Polyphaga,Curculionidae,Xanium,Xanium vanhoeffenianum     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Xanthochelus,Xanthochelus sp.     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Zacladus,Zacladus geranii     ,Sexual diplodiploidy,,,Xyp,2n=28M 13+Xyp,28,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Dermestidae,Anthrenus,Anthrenus fasciatus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Anthrenus,Anthrenus flavipes     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Anthrenus,Anthrenus sp.     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Anthrenus,Anthrenus verbasci     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Attagenus,Attagenus elongatulus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Attagenus,Attagenus megatoma     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes ater     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes caninus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes frischii     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes frischii     ,Sexual diplodiploidy,,,Xyyp,2n=19M 8+Xyyp,19,,S. Smith and Virkki (1978),complex,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes haemorrhoidalis     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes lardarius     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes maculatus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes maculatus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  1-4 y chromosomes,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes peruvianus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes talpinus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermestes,Dermestes vulpinus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Dermests,Dermests sigtus     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Orphilus,Orphilus subnitidus     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Trogoderma,Trogoderma glabrum     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Trogoderma,Trogoderma glabrum     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Trogoderma,Trogoderma inclusum     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Trogoderma,Trogoderma parabile     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Trogoderma,Trogoderma parabile     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Dermestidae,Trogoderma,Trogoderma variabile     ,Sexual diplodiploidy,,,Xyp,2n=18M 8+Xyp,18,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Elateridae,Adelocera,Adelocera colonicus     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Adelocera,Adelocera modesta     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Adelocera,Adelocera muri     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Rozek, Lachowska, Petitpierre, and Holecova (2004)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Adelocera,Adelocera muri     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Adelocera,Adelocera rectangularis     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Adelocera,Adelocera sp.     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Agriotella,Agriotella bigemita     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Agriotes,Agriotes lineatus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Agriotes,Agriotes mancus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Agriotes,Agriotes obscurus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Agriotes,Agriotes sputator     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Agrypnus,Agrypnus fuscipes     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Agrypnus,Agrypnus sp.     ,Sexual diplodiploidy,,,XO,2n=11M 5+XO,11,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,Ampedus apicatus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,Ampedus deletus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,Ampedus fusculus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,Ampedus luctuosus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,Ampedus melsheimeri     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,Ampedus pullus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,"Ampedus sp., nr. deletus",Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,"Ampedus sp., nr. Deletus",Sexual diplodiploidy,,,XO,2n=21M 10+XO,21,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ampedus,"Ampedus sp., nr. miniipennis   ",Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Athous,Athous rufiventris     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Cardiophorus,Cardiophorus cardisce     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Cardiophorus,Cardiophorus convexulus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Cardiophorus,Cardiophorus convexus     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Cardiophorus,Cardiophorus fenestratus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Cardiophorus,Cardiophorus gagates     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Cardiophorus,Cardiophorus haridwarensis     ,Sexual diplodiploidy,,,XO,2n=21M 10+XO,21,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Cardiophorus,Cardiophorus limbatus     ,Sexual diplodiploidy,,,XO,2n=21M 10+XO,21,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Cardiophorus,Cardiophorus togatus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Cardiorhinus,Cardiorhinus rufilateris     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Chalcolepidius,Chalcolepidius silbermanni     ,Sexual diplodiploidy,,,XY,2n=12M 5+XY,12,  ,"Schneider, Carraro, et al. (2007)",XY,,
Coleoptera,Polyphaga,Elateridae,Chalcolepidius,Chalcolepidius zotus     ,Sexual diplodiploidy,,,XY,2n=4M 1+XY,4,  ,"Ferreira, Cella, Tardivo, and Virkki (1984)",XY,,
Coleoptera,Polyphaga,Elateridae,Colaulon,Colaulon lezeleuci     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus dimidiatus     ,Sexual diplodiploidy,,,XO,2n=17M/2n=18F 8+XO,17,  ,"Schneider, Almeida, Rosa, Costa, and Cella (2006)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus fuscofasciatus     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus malleatus     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus pilatei     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus rodriguezi     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus rufidens     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus scalaris     ,Sexual diplodiploidy,,,XO,2n=17M/2n=18F 8+XO,17,  ,"Schneider, Almeida, Rosa, Costa, and Cella (2006)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus sp.     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus stigmosus     ,Sexual diplodiploidy,,,NeoXY,2n=16M/2n=16F 7+NeoXY,16,,"Schneider, Almeida, Rosa, Costa, and Cella (2006)",NeoXY,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus stigmosus     ,Sexual diplodiploidy,,,NeoXY,2n=14M 6+NeoXY,14,,"Schneider, Carraro, et al. (2007)",NeoXY,,
Coleoptera,Polyphaga,Elateridae,Conoderus,Conoderus terrius     ,Sexual diplodiploidy,,,XO,2n=17M/2n=18F 8+XO,17,  ,"Schneider, Almeida, Rosa, Costa, and Cella (2006)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera aenea     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera aeripennis aeripennis    ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera aeripennis destructor    ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera appressa     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera appropinquans     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera arata     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera bombyci     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera hieroglyphica     ,Sexual diplodiploidy,,,XO,2n=21M 10+XO,21,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera inflata     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera media     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera nitidula     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera ochreipennis     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera propola columbia    ,Sexual diplodiploidy,,,XO,2n=21M 10+XO,21,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera propola propola    ,Sexual diplodiploidy,,,XO,2n=21M 10+XO,21,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera rufopleuralis     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera semimetallica     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera splendens     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera tarsalis     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Ctenicera,Ctenicera tessellata     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Dicrepidius,Dicrepidius politus     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Dicrepidius,Dicrepidius ramicornis     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Eanus,Eanus estriatus     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Eanus,Eanus maculipennis     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Elater,Elater sp.1     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Elater,Elater sp.2     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Hemirrhipus,Hemirrhipus lineatus     ,Sexual diplodiploidy,,,NeoXY,2n=10M 4+NeoXY,10,,"Schneider, Carraro, et al. (2007)",NeoXY,,
Coleoptera,Polyphaga,Elateridae,Heterocrepidius,Heterocrepidius mendex,Sexual diplodiploidy,,,,2n=22M ,22,  ,"Yadav, Burra, and Singh (1987)",unreported,,
Coleoptera,Polyphaga,Elateridae,Heteroderes,Heteroderes lenis     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Heteroderes,Heteroderes macroderes     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Heteroderes,Heteroderes macroderes     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Heteroderes,Heteroderes modestus     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Heteroderes,Heteroderes sericeus     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Lacon,Lacon profusa     ,Sexual diplodiploidy,,,NeoXY,2n=14M 6+NeoXY,14,,"Schneider, Carraro, et al. (2007)",NeoXY,,
Coleoptera,Polyphaga,Elateridae,Limonius,Limonius aeger     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Limonius,Limonius griseus     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Melanotus,Melanotus fissilis     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Melanotus,Melanotus kamaunensis     ,Sexual diplodiploidy,,,XY,2n=12M 5+XY,12,  ,"Schneider, Carraro, et al. (2007)",XY,,
Coleoptera,Polyphaga,Elateridae,Melanotus,Melanotus leordi     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Melanotus,Melanotus longicornis     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Melanotus,Melanotus oregonensis     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Melanotus,Melanotus sp.     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Melanotus,"Melanotus sp., nr. Communis   ",Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Melanotus,Melanotus tenebrosus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Melanotus,Melanotus trapezoideus     ,Sexual diplodiploidy,,,XO,2n=19M 9+XO,19,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Monocrepidius,Monocrepidius sp.     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Monocrepidus,Monocrepidus sp.     ,Sexual diplodiploidy,,,XO,2n=17M 8+XO,17,  ,Vidal (1984),XO,,
Coleoptera,Polyphaga,Elateridae,Pomachilius,Pomachilius sp.2     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Schneider, Carraro, et al. (2007)",Xy+,,
Coleoptera,Polyphaga,Elateridae,Prosternon,Prosternon tesselatum     ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,"Schneider, Carraro, et al. (2007)",XY,,
Coleoptera,Polyphaga,Elateridae,Pyrearinus,Pyrearinus candelarius     ,Sexual diplodiploidy,,,XO,2n=15M 7+XO,15,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Pyrophorus,Pyrophorus divergens     ,Sexual diplodiploidy,,,XO,2n=15M 7+XO,15,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Pyrophorus,Pyrophorus luminosus     ,Sexual diplodiploidy,,,XXY,2n=17M 7+XXY,17,,"Schneider, Carraro, et al. (2007)",complex,,
Coleoptera,Polyphaga,Elateridae,Pyrophorus,Pyrophorus phosporescens     ,Sexual diplodiploidy,,,XO,2n=15M 7+XO,15,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Pyrophorus,Pyrophorus punctatissimus     ,Sexual diplodiploidy,,,XO,2n=15M 7+XO,15,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Elateridae,Pyrophorus,Pyrophorus radians     ,Sexual diplodiploidy,,,XO,2n=11M 5+XO,11,  ,"Schneider, Carraro, et al. (2007)",XO,,
Coleoptera,Polyphaga,Erotylidae,Triplax,Triplax thoracica     ,Sexual diplodiploidy,,,NeoXY,2n=18M 8+NeoXY,18,,S. Smith and Virkki (1978),NeoXY,,
Coleoptera,Polyphaga,Glaphyridae,Lichnanthe,Lichnanthe rathvoni     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Yadav, Pillai, and Karamjeet (1979)",Xy+,,
Coleoptera,Polyphaga,Glaresidae,Glaresis,Glaresis sp.     ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Yadav, Pillai, and Karamjeet (1979)",Xy+,,
Coleoptera,Polyphaga,Helophoridae,Helophorus,Helophorus aequalis,Sexual diplodiploidy,,,XY,2n=18M/2n=18F 8+XY,18,  ,R. Angus (1982),XY,,
Coleoptera,Polyphaga,Helophoridae,Helophorus,Helophorus aquaticus     ,Sexual diplodiploidy,yes,,XY,2n=18M/2n=18F 8+XY,18,,R. Angus (1982),XY,,
Coleoptera,Polyphaga,Helophoridae,Helophorus,Helophorus atlantis,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,R. Angus and Aouad (2009),XY,,
Coleoptera,Polyphaga,Helophoridae,Helophorus,Helophorus brevipalpis,Parthenogenetic,,3,,2n=30F ,30,  ,R. Angus (1992),none,,
Coleoptera,Polyphaga,Helophoridae,Helophorus,Helophorus brevipalpis,Sexual diplodiploidy,,,XY,2n=22M/2n=22F 10+XY,22,  ,R. Angus (1992),XY,,
Coleoptera,Polyphaga,Helophoridae,Helophorus,Helophorus calpensis,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,R. Angus and Aouad (2009),XY,,
Coleoptera,Polyphaga,Helophoridae,Helophorus,Helophorus grandis,Sexual diplodiploidy,yes,,XY,2n=18M/2n=18F 8+XY,18,,R. Angus (1983),XY,,
Coleoptera,Polyphaga,Helophoridae,Helophorus,Helophorus lamicola,Sexual diplodiploidy,,,Xyp,2n=22 10+Xyp,22,,R. Angus et al. (2016),Xy+,,
